,x,y
0,1.6519896912657155,-0.39238792706512976
1,-0.202022950356613,1.1165554278732255
2,2.245065367771166,0.057151281306163836
3,0.42776300688371977,-0.33999014385761916
4,1.0112083183263476,-0.5515486148737532
5,1.258270788150856,-0.4569928252765523
6,1.0963396482482202,-0.45525022753274413
7,-1.425508334100625,-0.5772690671606071
8,-2.1901237579091735,-0.31181814658091717
9,0.8606771099939697,-0.5475274310026368
10,1.7290804854846324,-0.4191889358794159
11,0.5907918764897013,-0.5446231018661516
12,1.9260632045421362,0.09198097161110017
13,-2.1901237579091735,-0.31181814658091717
14,0.04763720912423384,2.1446278319261083
15,0.8336885865842518,-0.5472369982405572
16,1.0628767558143892,1.0461980562644269
17,1.6591343740639657,-0.3809911734819876
18,1.0502016416289586,-0.5090977984083367
19,-3.3928709722037986,0.06285615057179754
20,0.3368757068938121,-0.5793356680556305
21,0.4197224699694477,-0.46308953929251867
22,0.4818054985303641,1.131520932324317
23,0.6046778703031803,-0.38476442359100277
24,1.5810116762647064,0.8286713019113183
25,1.122723303335303,-0.4960033233950116
26,1.4861837752842533,-0.4165750384900517
27,0.39674075486318067,1.0309519816104986
28,0.7881554489118872,-0.5606219062039492
29,0.8265439032676014,-0.5586337526507331
30,1.5941378683674536,-0.41773677070970044
31,0.9451795272725041,1.0866880893867408
32,1.4861837752842533,-0.4165750384900517
33,0.6564827390324991,-0.5737026957927253
34,0.9306232202033522,-0.5857251926797319
35,-3.148294564209908,-0.0001681501369114357
36,2.0479029113915757,0.7427987526823632
37,3.448529459097306,0.006755334169734088
38,0.5907918764897013,-0.5446231018661516
39,-0.18403626055628006,-0.5906289829479274
40,1.0033692787504351,-0.49712017866198877
41,0.49672377607728607,-0.3836026920103384
42,0.6795069977338789,-0.49363498245403953
43,1.0502016416289586,-0.5090977984083367
44,1.4861837752842533,-0.4165750384900517
45,-1.8840222474778068,-0.5010917286853777
46,1.574785747190751,0.8269598965226043
47,0.003696185010271718,-0.28348379845200367
48,1.7463913199925913,1.0919408740739036
49,-2.360565393694763,-0.2918392124593613
50,1.6789782147440566,-0.3926783611865895
51,-2.8436928028266277,0.8329741512204544
52,-2.182802593860015,0.28090504750539563
53,-0.8584583600312717,-0.5121281813927181
54,1.0502016416289586,-0.5090977984083367
55,0.7036060860805536,-0.5144403379091625
56,-1.0739206298199762,0.9272393474891268
57,1.9861763124144227,0.6915201998691871
58,1.7020919625933477,-0.4188985022903651
59,1.7558892709480038,0.7773380104132067
60,0.27832952763042607,-0.5388593200632401
61,-0.8869945485973052,1.0163940355029066
62,-0.7192408524405355,1.1534280126026093
63,-0.05140225346334614,1.0062463900920016
64,-2.163135234499455,-0.31210857934299685
65,-0.4741719641872773,1.3391715215464493
66,0.12894108791167275,0.042478588290185915
67,-2.190818114755458,-0.2459929554266308
68,-0.031646759466822,-0.37551544659510067
69,1.3816115968992013,-0.14613057373682323
70,-1.9091505320048494,2.067495803019727
71,-3.4146854937414757,0.06371376426045867
72,0.9686312024901469,-0.5486891626899394
73,-1.2164320889692073,0.8545959044008475
74,-0.9634335300462117,-0.5967393815614717
75,-2.174535165445452,-0.3143871656582924
76,1.7389327512743136,1.1113214345694247
77,-2.1111059683737268,-0.42553631136897074
78,-2.8184744381250475,-0.1751992110719316
79,-2.182979074592523,-0.3004213921707414
80,0.8304186793464604,-0.5327040434820656
81,0.6532128317947073,-0.5591697410342337
82,-1.0289902457207523,0.5983802770464536
83,-3.1193124586419176,-0.09164630277797602
84,-2.140021487168597,-0.3383287212737437
85,-0.5460221696551709,1.3622691477264588
86,-2.1019678726281588,2.1456164168925547
87,-0.17798930694297524,-0.3763418682730269
88,1.3666271127322265,0.881142777112948
89,1.2895145598141815,-0.4664014263214994
90,-0.4880606648823307,-0.18560786557262704
91,-2.00033325749922,0.201650070952433
92,-2.3253573590528163,-0.381605959711712
93,1.2543960125904297,-0.48292253361824833
94,2.7124265624909785,-0.17005699992342616
95,0.49907666425583125,-0.21748147559779396
96,2.93753960256655,-0.2564419909114148
97,1.2804875411494645,0.8814468952995765
98,0.43699076029527034,-0.5260689630485562
99,-0.021814136002919163,-0.521131602579212
100,0.8662523688308826,-0.38224410451959967
101,-2.1439590012989194,-0.4714296622896203
102,0.9152590251360406,-0.5076456334266082
103,-0.387248548302797,1.1667543580007937
104,-0.08710162635015672,-0.6291171779194481
105,-0.8758161378811181,-0.3428609020726224
106,1.6481149151868892,-0.4183176362338598
107,1.1113233717650446,-0.4982819095223198
108,-1.0257203384829607,0.5838473222879619
109,0.4135860289379482,-0.5710887994183196
110,-0.6425501739334619,-0.514451644472698
111,-2.144276735422204,-0.32921055299087665
112,-0.8897098303491977,-0.27983599084134475
113,1.0502016416289586,-0.5090977984083367
114,0.8798265932035133,-0.4933894273649647
115,-1.868142671506055,-0.4324207702892143
116,-2.8089557005812047,-0.2900380529773173
117,-0.5443195716291903,1.1998414505619222
118,0.4808442001055338,-0.45227365040650197
119,0.6683980514386071,-0.4246735906568119
120,1.5083121821863186,-0.4482099674287692
121,0.2243524802239674,-0.5382784540067347
122,-1.8935619401653898,2.0649267841303387
123,0.9923498192490962,-0.5344466412258736
124,-0.5320237876725951,1.3138226784342872
125,0.560533445842192,-0.5297997143455804
126,0.6436711936057912,-0.3423136071255862
127,-3.0334867724607824,-0.06117310605890765
128,-3.088449159153341,-0.06600702637138797
129,-0.5853032192892117,-0.5295654652876948
130,-3.214365898858864,0.0639593198818797
131,1.4811439208674924,0.7488978447323716
132,-1.6390199465846933,-0.31107765666335413
133,0.6945332655014289,1.037442567906424
134,-0.009835494555961532,1.4017707579147318
135,1.0151496818025898,-0.5298894684389106
136,1.757052234642241,-0.11228326768696553
137,0.46124440032167674,1.3110506028421074
138,1.420201928571924,-0.4587354221933887
139,0.9233650063590884,1.0875457028874151
140,1.5980126450705743,-0.3918070617290203
141,-1.6258508302153327,-0.47549733024642016
142,-0.100136596369693,0.701342559517998
143,1.1113233717650446,-0.4982819095223198
144,0.7133492203965449,-0.5537686394508123
145,1.2228383567367611,-0.4427366183879371
146,1.100303912369535,-0.5356083731011633
147,-0.0185442287651277,-0.5356645573377038
148,-2.9746496079596487,-0.030409476471120977
149,0.47300516042379226,-0.3978452131797789
150,1.0609072162471027,-0.440994020111783
151,1.0033692787504351,-0.49712017866198877
152,-0.8203608898078499,-0.5813800051250537
153,0.9385048046542525,0.9339556032705558
154,-3.4146854937414757,0.06371376426045867
155,0.25530526834202344,-0.6189270328695796
156,-1.841154148096337,-0.4327112030512936
157,0.07442614073265731,-0.4937946062084592
158,0.8342934549068869,-0.5067743351403695
159,0.5493546538302421,1.321576058621686
160,-0.03352795286897538,-0.4926328748157819
161,0.5644082219210509,-0.5038700051769128
162,-2.341326422442763,-0.3439890635587762
163,-1.0469757930567398,0.829202184442652
164,-0.3462812858605431,-0.5581090702984219
165,0.7159528752537524,-0.0334751345874239
166,1.405307693097556,-0.5219915949408996
167,0.3940331729085831,-0.48816163360119474
168,-0.8748981460182909,0.6510661157023971
169,-0.9851160199463199,0.8719396116318062
170,1.7626513669278074,1.1255639557388657
171,-2.182979074592523,-0.3004213921707414
172,1.0232131182192408,-0.5088073656462572
173,0.6834712624422169,-0.5739931285548049
174,0.12880656037191487,-0.6314406411874152
175,0.9923498192490962,-0.5344466412258736
176,1.9122867228738483,1.0098401301226922
177,-0.25073536538422875,-0.4649468833057287
178,0.9075094734967554,-0.5595050509369719
179,1.292403994877224,-0.4458865036284557
180,0.1430959264867831,-0.6086471331940349
181,-0.7429791115252629,-0.5369410352944083
182,2.8372455730801796,-0.0971329864443158
183,-2.1618134886268727,0.05263243460044694
184,0.9136218714188358,1.1268740046170524
185,0.7952934058590855,0.8482396258317371
186,1.5941378683674536,-0.41773677070970044
187,1.5957280788485992,-0.37185932049490455
188,1.0301749767665596,-0.17339310702450225
189,-0.0757911834093778,-0.5205507365227067
